time,angle,vel_pc,vel_pt,total_count
667281,0,810,1339,-35
667334,45,810,1654,-35
667388,90,810,1562,-35
667451,135,810,1222,-35
667504,180,810,1704,-35
667558,225,810,1562,-35
667610,270,810,1875,-35
667663,315,810,1654,-35
667719,0,810,1371,-34
667771,45,810,1654,-34
667827,90,810,1520,-34
667889,135,810,1250,-34
667941,180,810,1704,-34
667997,225,810,1562,-34
668047,270,810,1875,-34
668100,315,810,1704,-34
668156,0,855,1339,-33
668209,45,855,1654,-33
668263,90,855,1520,-33
668326,135,855,1222,-33
668379,180,855,1704,-33
668435,225,855,1562,-33
668484,270,855,1875,-33
668537,315,855,1704,-33
668595,0,855,1339,-32
668647,45,855,1654,-32
668702,90,855,1520,-32
668765,135,855,1278,-32
668817,180,855,1704,-32
668872,225,855,1562,-32
668922,270,855,1875,-32
668976,315,855,1704,-32
669032,0,855,1339,-31
669084,45,855,1654,-31
669139,90,810,1520,-31
669201,135,810,1250,-31
669254,180,810,1704,-31
669309,225,810,1562,-31
669361,270,810,1875,-31
669413,315,810,1704,-31
669469,0,810,1339,-30
669522,45,810,1607,-30
669577,90,810,1520,-30
669639,135,810,1250,-30
669691,180,810,1704,-30
669748,225,810,1562,-30
669798,270,810,1875,-30
669850,315,810,1757,-30
669906,0,810,1371,-29
669960,45,810,1562,-29
670015,90,810,1480,-29
670076,135,810,1278,-29
670129,180,810,1757,-29
670184,225,810,1562,-29
670235,270,810,1814,-29
670288,315,810,1704,-29
670345,0,810,1339,-28
670398,45,810,1607,-28
670452,90,810,1520,-28
670514,135,810,1278,-28
670567,180,810,1757,-28
670622,225,810,1562,-28
670672,270,810,1939,-28
670726,315,810,1704,-28
670782,0,810,1371,-27
670834,45,810,1607,-27
670889,90,810,1480,-27
670951,135,810,1278,-27
671004,180,810,1704,-27
671059,225,810,1562,-27
671111,270,810,1814,-27
671163,315,810,1757,-27
671219,0,810,1339,-26
671272,45,810,1607,-26
671327,90,810,1520,-26
671389,135,810,1278,-26
671441,180,810,1704,-26
671498,225,810,1520,-26
671548,270,810,1939,-26
671600,315,810,1704,-26
671657,0,810,1339,-25
671710,45,810,1654,-25
671764,90,810,1562,-25
671826,135,810,1278,-25
671880,180,810,1654,-25
671935,225,810,1562,-25
671985,270,810,1875,-25
672037,315,810,1757,-25
672094,0,810,1371,-24
672148,45,855,1562,-24
672202,90,855,1520,-24
672265,135,855,1278,-24
672317,180,855,1704,-24
672373,225,855,1520,-24
672422,270,855,2008,-24
672475,315,855,1704,-24
672533,0,855,1308,-23
672585,45,855,1654,-23
672640,90,855,1520,-23
672701,135,855,1308,-23
672755,180,855,1654,-23
672811,225,855,1562,-23
672861,270,855,1875,-23
672913,315,855,1704,-23
672970,0,855,1339,-22
673024,45,855,1607,-22
673077,90,855,1562,-22
673139,135,810,1250,-22
673191,180,810,1757,-22
673248,225,810,1520,-22
673298,270,810,1875,-22
673350,315,810,1757,-22
673408,0,810,1308,-21
673460,45,810,1607,-21
673515,90,810,1520,-21
673576,135,810,1278,-21
673630,180,810,1704,-21
673685,225,810,1562,-21
673735,270,810,1939,-21
673788,315,810,1654,-21
673845,0,810,1371,-20
673898,45,810,1654,-20
673952,90,810,1562,-20
674014,135,810,1250,-20
674067,180,810,1704,-20
674121,225,810,1562,-20
674172,270,810,1939,-20
674226,315,810,1654,-20
674282,0,810,1371,-19
674335,45,810,1607,-19
674390,90,810,1520,-19
674452,135,810,1250,-19
674504,180,810,1704,-19
674561,225,810,1520,-19
674611,270,810,1939,-19
674663,315,810,1704,-19
674720,0,810,1339,-18
674772,45,810,1607,-18
674827,90,810,1520,-18
674889,135,810,1250,-18
674942,180,810,1704,-18
674997,225,810,1562,-18
675048,270,810,1875,-18
675100,315,810,1704,-18
675156,0,855,1371,-17
675210,45,855,1607,-17
675264,90,855,1520,-17
675326,135,855,1250,-17
675379,180,855,1757,-17
675434,225,855,1562,-17
675485,270,855,1875,-17
675537,315,855,1757,-17
675595,0,855,1308,-16
675647,45,855,1607,-16
675702,90,855,1520,-16
675764,135,855,1250,-16
675817,180,855,1757,-16
675871,225,855,1562,-16
675922,270,855,1875,-16
675976,315,855,1607,-16
676033,0,855,1371,-15
676085,45,855,1607,-15
676140,90,810,1520,-15
676202,135,810,1250,-15
676254,180,810,1757,-15
676310,225,810,1562,-15
676361,270,810,1875,-15
676413,315,810,1704,-15
676469,0,810,1371,-14
676523,45,810,1654,-14
676577,90,810,1520,-14
676639,135,810,1278,-14
676691,180,810,1704,-14
676747,225,810,1562,-14
676797,270,810,1939,-14
676850,315,810,1654,-14
676908,0,810,1339,-13
676960,45,810,1704,-13
677014,90,810,1520,-13
677076,135,810,1250,-13
677129,180,810,1757,-13
677184,225,810,1562,-13
677235,270,810,1814,-13
677288,315,810,1654,-13
677345,0,810,1371,-12
677397,45,810,1704,-12
677451,90,810,1520,-12
677514,135,810,1222,-12
677566,180,810,1757,-12
677622,225,810,1520,-12
677672,270,810,1875,-12
677725,315,810,1704,-12
677783,0,810,1339,-11
677834,45,810,1704,-11
677890,90,810,1480,-11
677952,135,810,1250,-11
678004,180,810,1704,-11
678060,225,810,1562,-11
678110,270,810,1875,-11
678163,315,810,1704,-11
678219,0,810,1371,-10
678273,45,810,1607,-10
678327,90,810,1480,-10
678389,135,810,1250,-10
678441,180,810,1757,-10
678497,225,810,1562,-10
678548,270,810,1814,-10
678600,315,810,1757,-10
678658,0,810,1339,-9
678710,45,810,1654,-9
678764,90,810,1520,-9
678827,135,810,1278,-9
678879,180,810,1704,-9
678935,225,810,1520,-9
678984,270,810,1939,-9
679037,315,810,1704,-9
679095,0,810,1339,-8
679146,45,855,1654,-8
679201,90,855,1480,-8
679263,135,855,1278,-8
679316,180,855,1654,-8
679371,225,855,1562,-8
679422,270,855,1875,-8
679475,315,855,1757,-8
679531,0,855,1339,-7
679584,45,855,1562,-7
679639,90,855,1562,-7
679701,135,855,1278,-7
679753,180,855,1704,-7
679809,225,855,1562,-7
679859,270,855,1875,-7
679912,315,855,1757,-7
679969,0,855,1308,-6
680022,45,855,1607,-6
680076,90,855,1520,-6
680138,135,810,1250,-6
680190,180,810,1757,-6
680247,225,810,1562,-6
680297,270,810,1875,-6
680349,315,810,1704,-6
680406,0,810,1371,-5
680459,45,810,1607,-5
680513,90,810,1480,-5
680576,135,810,1278,-5
680628,180,810,1704,-5
680684,225,810,1520,-5
680734,270,810,1939,-5
680786,315,810,1757,-5
680843,0,810,1371,-4
680896,45,810,1607,-4
680951,90,810,1520,-4
681013,135,810,1278,-4
681065,180,810,1704,-4
681121,225,810,1562,-4
681170,270,810,1939,-4
681224,315,810,1704,-4
681281,0,810,1371,-3
681334,45,810,1607,-3
681388,90,810,1520,-3
681450,135,810,1278,-3
681502,180,810,1704,-3
681558,225,810,1562,-3
681609,270,810,1875,-3
681661,315,810,1757,-3
681717,0,810,1371,-2
681771,45,810,1607,-2
681826,90,810,1520,-2
681887,135,810,1278,-2
681939,180,810,1704,-2
681996,225,810,1520,-2
682045,270,810,1939,-2
682098,315,810,1704,-2
682156,0,855,1339,-1
682208,45,855,1654,-1
682262,90,855,1480,-1
682324,135,855,1278,-1
682377,180,855,1704,-1
682433,225,855,1562,-1
682482,270,855,1875,-1
682535,315,855,1704,-1
682593,0,855,1308,0
682645,45,855,1654,0
682699,90,855,1520,0
682762,135,855,1278,0
682814,180,855,1704,0
682870,225,855,1520,0
682919,270,855,1939,0
682973,315,855,1704,0
683029,0,855,1339,1
683082,45,855,1607,1
683137,90,810,1520,1
683199,135,810,1250,1
683251,180,810,1704,1
683307,225,810,1607,1
683356,270,810,1875,1
683410,315,810,1654,1
683467,0,810,1339,2
683520,45,810,1704,2
683582,90,810,1196,2
